ID,pred,exp
1950,-5.220880508422852,-6.349999904632568
1951,-5.056865215301514,-6.380000114440918
1952,-5.369271755218506,-6.889999866485596
1953,-5.164851188659668,-6.769999980926514
1954,-5.374802112579346,-6.800000190734863
1955,-4.708029270172119,-5.960000038146973
1956,-4.23473596572876,-5.960000038146973
1957,-4.990904808044434,-5.510000228881836
1958,-5.100604057312012,-5.639999866485596
1959,-4.767748832702637,-5.590000152587891
1960,-5.0207109451293945,-5.889999866485596
1961,-4.595252513885498,-5.800000190734863
1962,-4.939184188842773,-5.659999847412109
1963,-4.716079235076904,-5.590000152587891
1964,-5.2967023849487305,-5.71999979019165
1965,-4.861999034881592,-5.599999904632568
1966,-4.852198123931885,-5.679999828338623
1967,-4.429952144622803,-5.539999961853027
1968,-4.800827503204346,-5.960000038146973
1969,-4.905986785888672,-5.679999828338623
1970,-4.604057312011719,-5.920000076293945
1971,-4.736941337585449,-5.769999980926514
1972,-4.781335830688477,-5.71999979019165
1973,-4.72057580947876,-5.960000038146973
1974,-4.593156814575195,-5.769999980926514
1975,-5.018547534942627,-5.769999980926514
1976,-5.17933464050293,-5.489999771118164
1977,-4.689046859741211,-5.920000076293945
1978,-4.358811855316162,-5.849999904632568
1979,-4.276604175567627,-5.849999904632568
1980,-4.782220840454102,-5.679999828338623
1981,-4.746725559234619,-5.539999961853027
1982,-4.452927112579346,-5.659999847412109
1983,-4.677350997924805,-5.849999904632568
1984,-4.662050724029541,-5.739999771118164
1985,-4.627802848815918,-5.46999979019165
1986,-4.588368892669678,-5.849999904632568
1987,-5.338972091674805,-5.920000076293945
1988,-5.347355365753174,-5.769999980926514
1989,-4.969837188720703,-5.800000190734863
1990,-4.834591865539551,-5.550000190734863
1991,-4.788540840148926,-5.489999771118164
1992,-5.119845390319824,-5.769999980926514
1993,-4.2836480140686035,-5.639999866485596
1994,-4.256707191467285,-5.420000076293945
1995,-4.955085277557373,-5.800000190734863
1996,-5.004120826721191,-5.920000076293945
1997,-5.2643938064575195,-5.960000038146973
1998,-4.583578586578369,-5.800000190734863
1999,-4.480598449707031,-5.889999866485596
2000,-4.623000144958496,-5.960000038146973
2001,-4.493967533111572,-5.920000076293945
2009,-4.634995937347412,-5.920000076293945
2019,-4.625373363494873,-5.28000020980835
2020,-4.585831642150879,-5.300000190734863
2021,-5.102171897888184,-5.400000095367432
2022,-4.695708274841309,-5.519999980926514
2024,-4.550663948059082,-5.590000152587891
2025,-5.184006690979004,-5.590000152587891
2027,-4.581714153289795,-5.679999828338623
2028,-5.004481315612793,-5.679999828338623
2029,-4.680769443511963,-5.699999809265137
2030,-4.508490085601807,-5.739999771118164
2031,-5.009302139282227,-5.739999771118164
2033,-4.524743556976318,-5.769999980926514
2034,-4.726936340332031,-5.769999980926514
2035,-4.3798322677612305,-5.800000190734863
2038,-4.661367893218994,-5.889999866485596
2039,-4.756336212158203,-5.920000076293945
2040,-4.779537200927734,-5.920000076293945
2041,-5.066729545593262,-5.920000076293945
2042,-4.496926784515381,-5.960000038146973
2044,-4.6241936683654785,-5.960000038146973
2045,-4.559437274932861,-5.960000038146973
2046,-4.6062726974487305,-5.960000038146973
2049,-4.760328769683838,-6.0
2050,-4.690072536468506,-6.0
2051,-4.874277591705322,-6.170000076293945
2052,-5.0847344398498535,-6.210000038146973
2053,-4.810713291168213,-6.239999771118164
2054,-5.169051647186279,-6.389999866485596
2055,-4.750138282775879,-6.599999904632568
2056,-4.735848426818848,-6.679999828338623
2057,-4.701714038848877,-6.71999979019165
2058,-4.978587627410889,-6.769999980926514
2059,-4.901302337646484,-6.820000171661377
2060,-5.038232326507568,-7.0
2061,-4.525566577911377,-7.019999980926514
2062,-4.89154577255249,-7.050000190734863
2063,-5.203313827514648,-7.059999942779541
2068,-5.332730293273926,-7.239999771118164
2069,-4.485646724700928,-7.349999904632568
2070,-5.121155738830566,-7.71999979019165
2071,-4.583987236022949,-7.849999904632568
2073,-4.409428596496582,-5.71999979019165
2074,-4.473438262939453,-5.769999980926514
2075,-4.736745357513428,-4.849999904632568
2076,-4.652551174163818,-6.0
2077,-4.208609580993652,-5.659999847412109
2078,-4.355907917022705,-5.639999866485596
2079,-4.395084381103516,-5.920000076293945
2080,-4.130484580993652,-5.539999961853027
2081,-4.507704257965088,-5.679999828338623
2082,-5.46024751663208,-5.960000038146973
2083,-4.663582801818848,-5.800000190734863
2084,-4.556766986846924,-5.590000152587891
2085,-4.450938701629639,-5.820000171661377
2086,-4.765615940093994,-5.599999904632568
2087,-4.613608360290527,-5.849999904632568
2088,-4.30064058303833,-5.769999980926514
2089,-5.109243869781494,-4.849999904632568
2090,-4.224431037902832,-5.739999771118164
2091,-4.565620422363281,-5.599999904632568
2092,-4.413557529449463,-5.659999847412109
2093,-4.464160442352295,-5.769999980926514
2094,-4.511977195739746,-5.889999866485596
2095,-4.27957010269165,-5.510000228881836
2096,-4.616397380828857,-5.639999866485596
2097,-4.542994499206543,-5.480000019073486
2098,-4.388881206512451,-5.659999847412109
2099,-4.520949363708496,-5.480000019073486
2100,-4.2613959312438965,-5.510000228881836
2101,-4.822319507598877,-5.639999866485596
2102,-4.193100452423096,-5.380000114440918
2103,-4.531601428985596,-5.739999771118164
2104,-4.507080554962158,-5.679999828338623
2105,-4.7484965324401855,-5.820000171661377
2106,-4.695052623748779,-5.889999866485596
2107,-4.112371921539307,-5.619999885559082
2108,-4.553505897521973,-5.699999809265137
2109,-4.500568866729736,-5.599999904632568
2110,-4.5159993171691895,-5.699999809265137
2111,-4.375809192657471,-5.739999771118164
2112,-4.600076198577881,-5.590000152587891
2113,-4.584571361541748,-5.920000076293945
2114,-4.629739284515381,-5.849999904632568
2115,-4.68736457824707,-5.71999979019165
2116,-4.682751178741455,-5.659999847412109
2117,-4.375306129455566,-5.889999866485596
2118,-4.800819396972656,-5.739999771118164
2119,-4.547976016998291,-5.619999885559082
2120,-4.4894232749938965,-5.960000038146973
2121,-5.367644786834717,-5.960000038146973
2122,-4.8957133293151855,-5.739999771118164
2123,-4.644160747528076,-5.769999980926514
2124,-4.713099479675293,-5.71999979019165
2125,-4.265142440795898,-5.849999904632568
2126,-4.343721389770508,-5.849999904632568
2127,-4.840414047241211,-5.820000171661377
2128,-4.703085899353027,-5.639999866485596
2129,-4.43198823928833,-5.920000076293945
2130,-4.642624855041504,-5.889999866485596
2131,-4.964926719665527,-5.960000038146973
2132,-4.729348659515381,-5.960000038146973
2133,-4.6879377365112305,-5.800000190734863
2134,-4.378854274749756,-5.960000038146973
2135,-4.889122486114502,-6.0
2136,-4.634042263031006,-5.960000038146973
2137,-4.840119361877441,-6.0
2138,-4.281830310821533,-5.820000171661377
2139,-4.714531898498535,-5.739999771118164
2140,-4.385042190551758,-5.820000171661377
2141,-4.385434627532959,-5.699999809265137
2142,-4.494978427886963,-5.519999980926514
2143,-4.437030792236328,-5.599999904632568
2144,-4.459000110626221,-5.46999979019165
2145,-5.577120304107666,-5.849999904632568
2146,-5.178079605102539,-5.699999809265137
2147,-4.381695747375488,-5.599999904632568
2148,-4.386441707611084,-5.539999961853027
2149,-4.942448616027832,-5.619999885559082
2150,-5.0729498863220215,-5.849999904632568
2151,-5.9517292976379395,-5.920000076293945
2152,-5.775524616241455,-5.769999980926514
2153,-4.762450218200684,-5.420000076293945
2154,-4.668521404266357,-5.25
2155,-4.366698741912842,-5.340000152587891
2156,-5.035050868988037,-5.550000190734863
2157,-4.753198623657227,-5.480000019073486
2158,-4.739480018615723,-5.46999979019165
2159,-5.164158821105957,-5.639999866485596
2160,-4.528537750244141,-5.460000038146973
2161,-4.97764253616333,-5.71999979019165
2162,-5.071959018707275,-5.960000038146973
2163,-5.541606903076172,-5.699999809265137
2164,-4.75146484375,-5.619999885559082
2165,-4.7284016609191895,-5.460000038146973
2166,-4.765064716339111,-5.550000190734863
2167,-5.5803914070129395,-5.739999771118164
2168,-5.006015300750732,-5.769999980926514
2169,-4.821852207183838,-5.820000171661377
2170,-4.878024101257324,-5.920000076293945
2171,-4.668885707855225,-5.570000171661377
2172,-5.0010666847229,-5.820000171661377
2173,-5.160256862640381,-5.639999866485596
2174,-4.696976184844971,-5.539999961853027
2175,-4.572516441345215,-6.0
2176,-4.60662841796875,-5.050000190734863
2177,-4.591589450836182,-5.889999866485596
2178,-5.074027061462402,-5.659999847412109
2179,-4.599221229553223,-5.960000038146973
2180,-4.427560806274414,-5.519999980926514
2181,-4.237037181854248,-5.739999771118164
2182,-4.3212361335754395,-5.849999904632568
2183,-4.770898818969727,-5.21999979019165
2184,-4.6143798828125,-5.480000019073486
2185,-4.53545618057251,-5.820000171661377
2186,-4.763082027435303,-5.820000171661377
2187,-4.296106815338135,-5.800000190734863
2188,-4.384468078613281,-5.480000019073486
2189,-4.440483570098877,-5.510000228881836
2190,-4.620004653930664,-5.0
2191,-4.549975395202637,-5.820000171661377
2192,-4.583369731903076,-5.639999866485596
2193,-4.7135396003723145,-5.349999904632568
2194,-4.459257125854492,-5.889999866485596
2195,-5.059095859527588,-6.0
2196,-4.590325355529785,-6.0
2197,-4.306360721588135,-5.920000076293945
2198,-4.921082496643066,-5.920000076293945
2199,-4.809069633483887,-5.849999904632568
2200,-5.216164588928223,-5.889999866485596
2201,-4.852190017700195,-5.550000190734863
2202,-4.473623752593994,-5.480000019073486
2203,-4.665791988372803,-5.889999866485596
2204,-4.703675746917725,-5.960000038146973
2205,-5.0920186042785645,-5.820000171661377
2206,-4.5375142097473145,-4.849999904632568
2207,-5.026897430419922,-5.769999980926514
2208,-5.023039817810059,-5.849999904632568
2209,-4.598927974700928,-5.889999866485596
2210,-4.489497661590576,-5.889999866485596
2211,-4.969823360443115,-6.0
2212,-5.477641582489014,-6.0
2213,-4.556797504425049,-5.400000095367432
2214,-4.775252819061279,-5.769999980926514
2215,-4.665975093841553,-5.960000038146973
2216,-4.756084442138672,-6.0
2217,-4.526663303375244,-5.960000038146973
2218,-4.870193004608154,-5.960000038146973
2219,-5.353013038635254,-5.889999866485596
2220,-5.353586673736572,-5.960000038146973
2221,-4.634533405303955,-5.889999866485596
2222,-4.861331462860107,-5.699999809265137
2223,-4.677309513092041,-5.739999771118164
2224,-4.86582088470459,-5.389999866485596
2225,-4.8211164474487305,-5.889999866485596
2226,-4.656768321990967,-5.639999866485596
2227,-4.8375349044799805,-5.920000076293945
2228,-4.9783244132995605,-5.960000038146973
2229,-4.44550085067749,-5.300000190734863
2230,-5.513033866882324,-5.960000038146973
2231,-4.948181629180908,-5.920000076293945
2232,-4.972521781921387,-5.800000190734863
2233,-4.256801128387451,-5.920000076293945
2234,-4.832268714904785,-5.849999904632568
2235,-5.094018936157227,-5.960000038146973
2236,-5.124398231506348,-5.920000076293945
2237,-4.747461318969727,-5.960000038146973
2238,-5.079553127288818,-5.960000038146973
2239,-4.525875568389893,-5.960000038146973
2240,-4.752122402191162,-5.849999904632568
2241,-4.655368328094482,-6.0
2242,-4.490428447723389,-5.599999904632568
2243,-4.6037139892578125,-5.679999828338623
2244,-4.8475494384765625,-5.679999828338623
2245,-4.62957239151001,-5.960000038146973
2246,-4.492730617523193,-5.349999904632568
2247,-4.540394306182861,-5.349999904632568
2248,-4.65091609954834,-5.380000114440918
2249,-4.67697286605835,-5.960000038146973
2250,-5.009058475494385,-5.659999847412109
2251,-4.666591644287109,-5.889999866485596
2252,-4.765246391296387,-6.0
2253,-4.449643611907959,-5.300000190734863
2254,-4.84197473526001,-5.420000076293945
2255,-4.346760272979736,-5.960000038146973
2256,-4.487575531005859,-5.71999979019165
2257,-4.801495552062988,-5.739999771118164
2258,-4.884661674499512,-5.920000076293945
2259,-4.888111591339111,-5.960000038146973
2260,-4.749821662902832,-5.659999847412109
2261,-5.429126262664795,-5.800000190734863
2262,-5.0584187507629395,-5.960000038146973
2263,-4.612063407897949,-6.0
2264,-4.5632123947143555,-5.960000038146973
2265,-4.733871936798096,-5.599999904632568
2266,-5.116504669189453,-5.889999866485596
2267,-5.020302772521973,-5.28000020980835
2268,-4.489048004150391,-5.429999828338623
2269,-5.4629130363464355,-6.0
2270,-4.625490665435791,-5.480000019073486
2271,-5.074819564819336,-5.960000038146973
2272,-5.110474109649658,-5.329999923706055
2273,-4.625926971435547,-5.659999847412109
2274,-5.537046432495117,-5.960000038146973
2275,-5.265529632568359,-6.0
2276,-5.788245677947998,-5.699999809265137
2277,-4.936173915863037,-5.389999866485596
7265,-5.736690998077393,-5.460000038146973
7300,-5.259982109069824,-6.199999809265137
7301,-5.8833746910095215,-6.300000190734863
