ID,pred,exp
2105,-4.938631534576416,-5.820000171661377
2106,-4.715592861175537,-5.889999866485596
2107,-4.315181255340576,-5.619999885559082
2108,-4.296940803527832,-5.699999809265137
2109,-4.457042694091797,-5.599999904632568
2110,-4.473480701446533,-5.699999809265137
2111,-4.431347370147705,-5.739999771118164
2112,-4.444398880004883,-5.590000152587891
2113,-4.497354984283447,-5.920000076293945
2114,-4.655063629150391,-5.849999904632568
2115,-4.618669033050537,-5.71999979019165
2116,-4.709113121032715,-5.659999847412109
2117,-4.442378997802734,-5.889999866485596
2118,-4.854670524597168,-5.739999771118164
2119,-4.473216533660889,-5.619999885559082
2120,-4.548844814300537,-5.960000038146973
2121,-5.117841720581055,-5.960000038146973
2122,-4.785892486572266,-5.739999771118164
2123,-4.610607624053955,-5.769999980926514
2124,-4.5771636962890625,-5.71999979019165
2125,-4.311221122741699,-5.849999904632568
2126,-4.262298107147217,-5.849999904632568
2127,-4.853785037994385,-5.820000171661377
2128,-4.612557888031006,-5.639999866485596
2129,-4.320559978485107,-5.920000076293945
2130,-4.414412021636963,-5.889999866485596
2131,-4.947906970977783,-5.960000038146973
2132,-4.65863561630249,-5.960000038146973
2133,-4.5464324951171875,-5.800000190734863
2134,-4.281887531280518,-5.960000038146973
2135,-4.867673873901367,-6.0
2136,-4.542993545532227,-5.960000038146973
2137,-4.799373149871826,-6.0
2138,-4.283412456512451,-5.820000171661377
2139,-4.500361919403076,-5.739999771118164
2140,-4.495745658874512,-5.820000171661377
2141,-4.4319868087768555,-5.699999809265137
2142,-4.420497894287109,-5.519999980926514
2143,-4.37000846862793,-5.599999904632568
2144,-4.542730331420898,-5.46999979019165
2145,-5.602778434753418,-5.849999904632568
2146,-5.10430908203125,-5.699999809265137
2147,-4.487176895141602,-5.599999904632568
2148,-4.551514148712158,-5.539999961853027
2149,-4.84766960144043,-5.619999885559082
2150,-5.327591419219971,-5.849999904632568
2151,-5.805757999420166,-5.920000076293945
2152,-5.698982238769531,-5.769999980926514
2153,-4.849172592163086,-5.420000076293945
2154,-4.925323963165283,-5.25
2155,-4.610659599304199,-5.340000152587891
2156,-4.915544509887695,-5.550000190734863
2157,-4.829246997833252,-5.480000019073486
2158,-4.872561931610107,-5.46999979019165
2159,-5.296629428863525,-5.639999866485596
2160,-4.672188758850098,-5.460000038146973
2161,-5.069705963134766,-5.71999979019165
2162,-5.201811790466309,-5.960000038146973
2163,-5.799937725067139,-5.699999809265137
2164,-4.947035789489746,-5.619999885559082
2165,-4.767989635467529,-5.460000038146973
2166,-4.830367088317871,-5.550000190734863
2167,-5.597079277038574,-5.739999771118164
2168,-4.9340057373046875,-5.769999980926514
2169,-4.782403945922852,-5.820000171661377
2170,-4.73381233215332,-5.920000076293945
2171,-4.629582405090332,-5.570000171661377
2172,-4.734856128692627,-5.820000171661377
2173,-4.90723180770874,-5.639999866485596
2174,-4.625047206878662,-5.539999961853027
2175,-4.383986949920654,-6.0
2176,-4.3872151374816895,-5.050000190734863
2177,-4.633335113525391,-5.889999866485596
2178,-4.654306888580322,-5.659999847412109
2179,-4.574970722198486,-5.960000038146973
2180,-4.733280658721924,-5.519999980926514
2181,-4.351945400238037,-5.739999771118164
2182,-4.475339412689209,-5.849999904632568
2183,-4.674826145172119,-5.21999979019165
2184,-4.534318923950195,-5.480000019073486
2185,-4.259950160980225,-5.820000171661377
2186,-4.708683967590332,-5.820000171661377
2187,-4.501494407653809,-5.800000190734863
2188,-4.5611371994018555,-5.480000019073486
2189,-4.592128753662109,-5.510000228881836
2190,-4.809565544128418,-5.0
2191,-4.515995979309082,-5.820000171661377
2192,-4.571847438812256,-5.639999866485596
2193,-4.782949447631836,-5.349999904632568
2194,-4.410444736480713,-5.889999866485596
2195,-4.8917765617370605,-6.0
2196,-4.6816205978393555,-6.0
2197,-4.485090255737305,-5.920000076293945
2198,-4.538583278656006,-5.920000076293945
2199,-4.794362545013428,-5.849999904632568
2200,-5.451830863952637,-5.889999866485596
2201,-4.595141410827637,-5.550000190734863
2202,-4.474297046661377,-5.480000019073486
2203,-5.035059928894043,-5.889999866485596
2204,-4.672185897827148,-5.960000038146973
2205,-5.293753623962402,-5.820000171661377
2206,-4.557470321655273,-4.849999904632568
2207,-5.324661731719971,-5.769999980926514
2208,-4.930106163024902,-5.849999904632568
2209,-4.729432106018066,-5.889999866485596
2210,-4.452731609344482,-5.889999866485596
2211,-5.1928277015686035,-6.0
2212,-5.248251438140869,-6.0
2213,-4.528083324432373,-5.400000095367432
2214,-4.733279705047607,-5.769999980926514
2215,-4.700676441192627,-5.960000038146973
2216,-4.764915466308594,-6.0
2217,-4.582866191864014,-5.960000038146973
2218,-4.880612373352051,-5.960000038146973
2219,-5.721189975738525,-5.889999866485596
2220,-5.711339473724365,-5.960000038146973
2221,-4.863581657409668,-5.889999866485596
2222,-5.064170837402344,-5.699999809265137
2223,-5.01911735534668,-5.739999771118164
2224,-5.101220607757568,-5.389999866485596
2225,-4.93738317489624,-5.889999866485596
2226,-4.521171569824219,-5.639999866485596
2227,-4.910909652709961,-5.920000076293945
2228,-5.049015045166016,-5.960000038146973
2229,-4.653663635253906,-5.300000190734863
2230,-5.114934921264648,-5.960000038146973
2231,-5.124786376953125,-5.920000076293945
2232,-5.089137077331543,-5.800000190734863
2233,-4.440309047698975,-5.920000076293945
2234,-4.949891090393066,-5.849999904632568
2235,-5.132002830505371,-5.960000038146973
2236,-5.247964859008789,-5.920000076293945
2237,-4.82089900970459,-5.960000038146973
2238,-4.948098659515381,-5.960000038146973
2239,-4.8729448318481445,-5.960000038146973
2240,-5.033155918121338,-5.849999904632568
2241,-4.657309532165527,-6.0
2242,-4.599999904632568,-5.599999904632568
2243,-4.664555549621582,-5.679999828338623
2244,-4.789045810699463,-5.679999828338623
2245,-4.570253372192383,-5.960000038146973
2246,-4.6468305587768555,-5.349999904632568
2247,-4.3635406494140625,-5.349999904632568
2248,-4.5690202713012695,-5.380000114440918
2249,-4.591842174530029,-5.960000038146973
2250,-5.163650035858154,-5.659999847412109
2251,-4.649256706237793,-5.889999866485596
2252,-4.673765659332275,-6.0
2253,-4.360845565795898,-5.300000190734863
2254,-4.702449798583984,-5.420000076293945
2255,-4.210851192474365,-5.960000038146973
2256,-4.241105079650879,-5.71999979019165
2257,-4.830953121185303,-5.739999771118164
2258,-4.7311835289001465,-5.920000076293945
2259,-4.815110683441162,-5.960000038146973
2260,-4.74245548248291,-5.659999847412109
2261,-4.972328186035156,-5.800000190734863
2262,-4.630365371704102,-5.960000038146973
2263,-4.840251922607422,-6.0
2264,-4.43359375,-5.960000038146973
2265,-4.870357513427734,-5.599999904632568
2266,-5.185420989990234,-5.889999866485596
2267,-5.2198028564453125,-5.28000020980835
2268,-4.545383930206299,-5.429999828338623
2269,-4.943944454193115,-6.0
2270,-4.930886745452881,-5.480000019073486
2271,-5.186691761016846,-5.960000038146973
2272,-5.205615043640137,-5.329999923706055
2273,-4.667254447937012,-5.659999847412109
2274,-4.966762065887451,-5.960000038146973
2275,-5.366388320922852,-6.0
2276,-5.801192283630371,-5.699999809265137
2277,-5.08945369720459,-5.389999866485596
7265,-5.676595687866211,-5.460000038146973
7300,-5.379305362701416,-6.199999809265137
7301,-5.414373397827148,-6.300000190734863
