ID,pred,exp
2256,-4.559910368919373,-5.71999979019165
2257,-4.49404448668162,-5.739999771118164
2258,-5.187443685531616,-5.920000076293945
2259,-4.9299614747365315,-5.960000038146973
2260,-4.647911119461059,-5.659999847412109
2261,-5.1395578225453695,-5.800000190734863
2262,-4.665250682830811,-5.960000038146973
2263,-4.639354228973389,-6.0
2264,-4.429950126012167,-5.960000038146973
2265,-4.653804341952006,-5.599999904632568
2266,-4.900498755772909,-5.889999866485596
2267,-4.59346669514974,-5.28000020980835
2268,-4.568831475575765,-5.429999828338623
2269,-4.843268918991089,-6.0
2270,-4.5298218886057535,-5.480000019073486
2271,-5.10275399684906,-5.960000038146973
2272,-5.03083643913269,-5.329999923706055
2273,-4.767254908879598,-5.659999847412109
2274,-4.998713326454163,-5.960000038146973
2275,-4.925245960553487,-6.0
2276,-4.478075726826986,-5.699999809265137
2277,-4.689430300394694,-5.389999866485596
7265,-5.498618714014689,-5.460000038146973
7300,-5.620077800750733,-6.199999809265137
7301,-6.423583221435547,-6.300000190734863
