ID,pred,exp
1924,-5.388387338320414,-6.769999980926514
1925,-4.46900053024292,-6.960000038146973
1926,-5.082453306516012,-6.889999866485596
1927,-5.246922747294108,-5.960000038146973
1928,-4.734061074256897,-7.03000020980835
1929,-5.124948032697042,-7.599999904632568
1930,-4.70675200621287,-6.550000190734863
1931,-5.4139129002889,-6.440000057220459
1932,-5.622221390406291,-6.769999980926514
1933,-5.116575860977173,-6.059999942779541
1934,-5.519854466120402,-8.0
1935,-5.115090847015381,-6.539999961853027
1936,-6.2874715010325115,-6.800000190734863
1937,-5.171423919995626,-6.960000038146973
1939,-4.51052889029185,-6.769999980926514
1940,-5.169365787506104,-6.659999847412109
1941,-5.086783862113952,-6.849999904632568
1942,-5.109313058853149,-6.25
1943,-4.8037172079086305,-6.699999809265137
1944,-4.77265419960022,-6.800000190734863
1945,-5.079226040840149,-6.639999866485596
1946,-5.46486333211263,-6.0
1947,-4.885929862658183,-6.340000152587891
1948,-4.848701532681783,-6.360000133514404
1949,-5.023353370030721,-6.489999771118164
1950,-5.368469285964966,-6.349999904632568
1951,-5.336094999313355,-6.380000114440918
1952,-5.742715803782145,-6.889999866485596
1953,-4.9841621319452925,-6.769999980926514
1954,-5.494250011444092,-6.800000190734863
1955,-4.446985856691996,-5.960000038146973
1956,-4.437406571706136,-5.960000038146973
1957,-4.466128532091776,-5.510000228881836
1958,-4.546271904309591,-5.639999866485596
1959,-4.485212786992391,-5.590000152587891
1960,-4.506271584828695,-5.889999866485596
1961,-4.347447848320007,-5.800000190734863
1962,-4.654983822504679,-5.659999847412109
1963,-4.506947580973307,-5.590000152587891
1964,-4.666200359662374,-5.71999979019165
1965,-4.443946703275045,-5.599999904632568
1966,-4.630881373087565,-5.679999828338623
1967,-4.417897303899129,-5.539999961853027
1968,-4.886354955037435,-5.960000038146973
1969,-4.6586943626403805,-5.679999828338623
1970,-4.635281936327616,-5.920000076293945
1971,-4.406073435147603,-5.769999980926514
1972,-4.467643761634827,-5.71999979019165
1973,-4.56483059724172,-5.960000038146973
1974,-4.6299566666285195,-5.769999980926514
1975,-4.597667551040649,-5.769999980926514
1976,-4.689365267753601,-5.489999771118164
1977,-4.60241502126058,-5.920000076293945
1978,-4.449710949261983,-5.849999904632568
1979,-4.78758118947347,-5.849999904632568
1980,-4.864126149813334,-5.679999828338623
1981,-4.872003642717997,-5.539999961853027
1982,-5.083362332979838,-5.659999847412109
1983,-4.8692950248718265,-5.849999904632568
1984,-4.878587849934896,-5.739999771118164
1985,-4.8800130446751915,-5.46999979019165
1986,-4.446188934644064,-5.849999904632568
1987,-4.93286284605662,-5.920000076293945
1988,-4.935642083485921,-5.769999980926514
1989,-4.7882297595342,-5.800000190734863
1990,-4.7404962857564295,-5.550000190734863
1991,-4.740656582514445,-5.489999771118164
1992,-4.7140822013219195,-5.769999980926514
1993,-4.676543609301249,-5.639999866485596
1994,-4.682365719477335,-5.420000076293945
1995,-4.989476092656454,-5.800000190734863
1996,-5.2709638198216755,-5.920000076293945
1997,-4.72020792166392,-5.960000038146973
1998,-4.785814110438029,-5.800000190734863
1999,-5.22555767695109,-5.889999866485596
2000,-5.028913656870524,-5.960000038146973
2001,-5.136665614446004,-5.920000076293945
2009,-4.525527429580689,-5.920000076293945
2019,-4.970297916730245,-5.28000020980835
2020,-4.7518847544988,-5.300000190734863
2021,-4.77407169342041,-5.400000095367432
2022,-4.860002096494039,-5.519999980926514
2024,-4.686511929829916,-5.590000152587891
2025,-4.786341921488444,-5.590000152587891
2027,-4.689162182807922,-5.679999828338623
2028,-4.854397209485372,-5.679999828338623
2029,-4.560107032457988,-5.699999809265137
2030,-4.694785046577453,-5.739999771118164
2031,-4.847654247283936,-5.739999771118164
2033,-4.905607771873474,-5.769999980926514
2034,-4.90628932317098,-5.769999980926514
2035,-4.692751892407736,-5.800000190734863
2038,-4.889680171012879,-5.889999866485596
2039,-5.293259501457214,-5.920000076293945
2040,-4.932565053304036,-5.920000076293945
2041,-5.093842951456706,-5.920000076293945
2042,-4.764595293998719,-5.960000038146973
2044,-5.231827775637309,-5.960000038146973
2045,-5.011628977457682,-5.960000038146973
2046,-4.915493663152059,-5.960000038146973
2049,-4.907666158676148,-6.0
2050,-5.413337063789368,-6.0
2051,-4.8901711225509645,-6.170000076293945
2052,-5.693667372067769,-6.210000038146973
2053,-5.188490549723308,-6.239999771118164
2054,-4.969875311851501,-6.389999866485596
2055,-4.976871983210246,-6.599999904632568
2056,-5.060794496536255,-6.679999828338623
2057,-4.551542075475057,-6.71999979019165
2058,-4.868811281522115,-6.769999980926514
2059,-4.965600800514221,-6.820000171661377
2060,-5.223926154772441,-7.0
2061,-4.761288173993429,-7.019999980926514
2062,-4.893960952758789,-7.050000190734863
2063,-4.885071126619975,-7.059999942779541
2068,-6.416334303220113,-7.239999771118164
2069,-4.889720106124878,-7.349999904632568
2070,-4.610340595245361,-7.71999979019165
2071,-4.588773536682129,-7.849999904632568
2073,-4.754941455523173,-5.71999979019165
2074,-4.71147719224294,-5.769999980926514
2075,-4.607738248507181,-4.849999904632568
2076,-4.642391037940979,-6.0
2077,-4.509953451156616,-5.659999847412109
2078,-4.59703475634257,-5.639999866485596
2079,-4.675592573483785,-5.920000076293945
2080,-4.480994351704916,-5.539999961853027
2081,-4.5401209433873495,-5.679999828338623
2082,-4.663999072710673,-5.960000038146973
2083,-4.504166889190674,-5.800000190734863
2084,-4.706274708112081,-5.590000152587891
2085,-4.746895519892375,-5.820000171661377
2086,-4.592988300323486,-5.599999904632568
2087,-4.81990958849589,-5.849999904632568
2088,-4.84504189491272,-5.769999980926514
2089,-4.831357272466024,-4.849999904632568
2090,-4.5185711145401,-5.739999771118164
2091,-4.948073307673137,-5.599999904632568
2092,-4.5458276748657225,-5.659999847412109
2093,-4.984137392044067,-5.769999980926514
2094,-4.86510070959727,-5.889999866485596
2095,-4.490150721867879,-5.510000228881836
2096,-5.1048194646835325,-5.639999866485596
2097,-4.810977943738302,-5.480000019073486
2098,-4.724682092666626,-5.659999847412109
2099,-4.928052560488383,-5.480000019073486
2100,-4.632298453648885,-5.510000228881836
2101,-4.8229129632314045,-5.639999866485596
2102,-4.504405554135641,-5.380000114440918
2103,-4.522386312484741,-5.739999771118164
2104,-4.678685935338338,-5.679999828338623
2105,-4.838961593310038,-5.820000171661377
2106,-4.635529144605001,-5.889999866485596
2107,-4.4780751943588255,-5.619999885559082
2108,-4.522937115033468,-5.699999809265137
2109,-4.663414669036865,-5.599999904632568
2110,-4.663537192344665,-5.699999809265137
2111,-4.676933185259501,-5.739999771118164
2112,-4.68916920820872,-5.590000152587891
2113,-4.711936203638713,-5.920000076293945
2114,-4.606533821423849,-5.849999904632568
2115,-4.683325910568238,-5.71999979019165
2116,-4.599200749397278,-5.659999847412109
2117,-4.600476495424906,-5.889999866485596
2118,-4.66647253036499,-5.739999771118164
2119,-4.647356351216634,-5.619999885559082
2120,-4.764196213086446,-5.960000038146973
2121,-4.660199467341105,-5.960000038146973
2122,-4.935905345280966,-5.739999771118164
2123,-4.618146800994873,-5.769999980926514
2124,-4.7502150138219195,-5.71999979019165
2125,-4.786981956164042,-5.849999904632568
2126,-4.674421596527099,-5.849999904632568
2127,-4.852627650896708,-5.820000171661377
2128,-4.815397930145264,-5.639999866485596
2129,-4.664895629882812,-5.920000076293945
2130,-4.737335658073425,-5.889999866485596
2131,-4.887041028340658,-5.960000038146973
2132,-4.641829657554626,-5.960000038146973
2133,-4.797059448560079,-5.800000190734863
2134,-4.682470393180847,-5.960000038146973
2135,-4.82646541595459,-6.0
2136,-4.734570654233297,-5.960000038146973
2137,-4.679763134320577,-6.0
2138,-4.517726691563924,-5.820000171661377
2139,-5.045273272196452,-5.739999771118164
2140,-4.586510292689005,-5.820000171661377
2141,-4.548947326342264,-5.699999809265137
2142,-4.646260619163513,-5.519999980926514
2143,-4.796101649602254,-5.599999904632568
2144,-4.789214809735616,-5.46999979019165
2145,-5.137118943532308,-5.849999904632568
2146,-4.648376854260762,-5.699999809265137
2147,-4.659555435180664,-5.599999904632568
2148,-4.770200459162394,-5.539999961853027
2149,-4.811759463946024,-5.619999885559082
2150,-4.735874915122986,-5.849999904632568
2151,-5.199287223815918,-5.920000076293945
2152,-5.0998416582743324,-5.769999980926514
2153,-4.8284216324488325,-5.420000076293945
2154,-4.984812442461649,-5.25
2155,-4.816311089197795,-5.340000152587891
2156,-4.982858419418335,-5.550000190734863
2157,-4.903152441978454,-5.480000019073486
2158,-4.9381555080413815,-5.46999979019165
2159,-5.70406158765157,-5.639999866485596
2160,-5.458659768104553,-5.460000038146973
2161,-5.866586105028788,-5.71999979019165
2162,-5.291798996925354,-5.960000038146973
2163,-5.576867206891378,-5.699999809265137
2164,-5.120957779884338,-5.619999885559082
2165,-5.126611129442851,-5.460000038146973
2166,-5.636675492922465,-5.550000190734863
2167,-5.85603187084198,-5.739999771118164
2168,-5.927841448783875,-5.769999980926514
2169,-4.667888681093852,-5.820000171661377
2170,-5.002181212107341,-5.920000076293945
2171,-4.558779883384704,-5.570000171661377
2172,-4.501524710655213,-5.820000171661377
2173,-4.492605090141296,-5.639999866485596
2174,-4.4415589570999146,-5.539999961853027
2175,-4.6213379542032875,-6.0
2176,-4.694915239016215,-5.050000190734863
2177,-4.641978891690572,-5.889999866485596
2178,-4.579964621861776,-5.659999847412109
2179,-4.928379599253336,-5.960000038146973
2180,-4.7929877201716105,-5.519999980926514
2181,-4.55949052174886,-5.739999771118164
2182,-4.941445382436116,-5.849999904632568
2183,-4.788927404085795,-5.21999979019165
2184,-4.618025048573812,-5.480000019073486
2185,-4.4956401268641155,-5.820000171661377
2186,-4.851689378420512,-5.820000171661377
2187,-4.7507399638493855,-5.800000190734863
2188,-4.699189352989197,-5.480000019073486
2189,-5.013115119934082,-5.510000228881836
2190,-4.714174310366313,-5.0
2191,-4.661962032318115,-5.820000171661377
2192,-4.809829759597778,-5.639999866485596
2193,-4.8497289260228476,-5.349999904632568
2194,-4.594258014361063,-5.889999866485596
2195,-4.8296053012212115,-6.0
2196,-4.776830744743347,-6.0
2197,-4.5705457131067915,-5.920000076293945
2198,-4.83326583703359,-5.920000076293945
2199,-4.943681836128235,-5.849999904632568
2200,-4.829600803057352,-5.889999866485596
2201,-4.736758812268575,-5.550000190734863
2202,-4.6254077116648356,-5.480000019073486
2203,-5.1474581082661945,-5.889999866485596
2204,-4.782678484916687,-5.960000038146973
2205,-5.012736916542053,-5.820000171661377
2206,-4.747871669133504,-4.849999904632568
2207,-4.74048482577006,-5.769999980926514
2208,-4.910952353477478,-5.849999904632568
2209,-4.675178972880046,-5.889999866485596
2210,-4.623491883277893,-5.889999866485596
2211,-4.784113319714864,-6.0
2212,-5.775431672732036,-6.0
2213,-4.948791305224101,-5.400000095367432
2214,-5.310843316713969,-5.769999980926514
2215,-4.629294451077779,-5.960000038146973
2216,-4.524342139561971,-6.0
2217,-4.975797057151794,-5.960000038146973
2218,-4.953545133272807,-5.960000038146973
2219,-5.094380696614583,-5.889999866485596
2220,-5.081957213083903,-5.960000038146973
2221,-4.833732883135478,-5.889999866485596
2222,-5.227386832237244,-5.699999809265137
2223,-5.067617559432984,-5.739999771118164
2224,-5.104291979471842,-5.389999866485596
2225,-4.953346713383993,-5.889999866485596
2226,-4.485858043034871,-5.639999866485596
2227,-4.63707693417867,-5.920000076293945
2228,-5.00453340212504,-5.960000038146973
2229,-4.620372144381205,-5.300000190734863
2230,-5.31953874429067,-5.960000038146973
2231,-5.155994613965352,-5.920000076293945
2232,-5.366816814740499,-5.800000190734863
2233,-4.774777245521546,-5.920000076293945
2234,-5.156010492642721,-5.849999904632568
2235,-5.370683296521505,-5.960000038146973
2236,-4.992948452631633,-5.920000076293945
2237,-5.125977579752604,-5.960000038146973
2238,-5.490592749913533,-5.960000038146973
2239,-4.6579122622807825,-5.960000038146973
2240,-4.712194156646729,-5.849999904632568
2241,-4.630414366722107,-6.0
2242,-4.820746811230977,-5.599999904632568
2243,-5.2298754215240475,-5.679999828338623
2244,-5.426882855097452,-5.679999828338623
2245,-4.7155360380808515,-5.960000038146973
2246,-4.729543193181356,-5.349999904632568
2247,-4.610802880922953,-5.349999904632568
2248,-4.772285755475362,-5.380000114440918
2249,-4.784750231107076,-5.960000038146973
2250,-4.725549324353536,-5.659999847412109
2251,-4.681364782651266,-5.889999866485596
2252,-4.913326597213745,-6.0
2253,-4.706617450714111,-5.300000190734863
2254,-4.975824848810832,-5.420000076293945
2255,-4.727173868815104,-5.960000038146973
2256,-4.678256424268087,-5.71999979019165
2257,-4.606424077351888,-5.739999771118164
2258,-5.088611690203349,-5.920000076293945
2259,-4.956292915344238,-5.960000038146973
2260,-5.09006945292155,-5.659999847412109
2261,-5.377399230003357,-5.800000190734863
2262,-4.9247146924336755,-5.960000038146973
2263,-4.732184060414633,-6.0
2264,-4.82281752427419,-5.960000038146973
2265,-4.791953094800314,-5.599999904632568
2266,-5.159225328763326,-5.889999866485596
2267,-4.7847155650456745,-5.28000020980835
2268,-4.763140575091044,-5.429999828338623
2269,-4.974764243761698,-6.0
2270,-4.565440758069356,-5.480000019073486
2271,-5.311518510182698,-5.960000038146973
2272,-5.17430788675944,-5.329999923706055
2273,-5.038634665807089,-5.659999847412109
2274,-5.143839224179586,-5.960000038146973
2275,-5.335249145825704,-6.0
2276,-4.7931884050369264,-5.699999809265137
2277,-4.931017327308655,-5.389999866485596
7265,-5.418941068649292,-5.460000038146973
7300,-5.732771094640096,-6.199999809265137
7301,-6.550875457127889,-6.300000190734863
